-4.9125e-007 -5.4851e-007 -3.4577e-007 2.7292e-008 -3.9994e-007 -1.6621e-008 1.2288e-006 1.4309e-006 -8.5097e-007 -1.2671e-006 -1.0328e-006 -7.9783e-007 -5.3024e-007 1.1532e-007 -4.3277e-007 -8.8422e-007 -1.3669e-006 -1.824e-006 -1.6851e-006 -1.7762e-006 -1.6184e-006 -1.4403e-006 -1.1785e-006 -6.3079e-007 7.2026e-008 3.1006e-007 -4.2067e-008 -5.9611e-007 -9.5029e-007 -7.0118e-007 -2.1813e-007 -1.1184e-007 -6.7327e-007 -3.669e-007 -1.8037e-007 -5.7929e-007 -1.2599e-007 -3.0185e-007 -5.994e-007 -4.0486e-007 -2.6656e-007 -3.4125e-007 -6.5234e-007 -4.0774e-007 -3.2381e-007 -2.8215e-007 -4.9105e-007 -3.9173e-007 -4.9474e-007 -4.2395e-007 -3.3304e-007 -3.7696e-007 -4.0856e-007 -4.34e-007 -2.4542e-007 -3.0165e-008 -3.0924e-007 -4.2538e-007 -5.5241e-007 -3.6649e-007 -3.3427e-007 -4.26e-007 -3.8845e-007 -4.9515e-007 -5.0521e-007 -5.2019e-007 -4.3913e-007 -2.6492e-007 -4.0897e-007 -4.2744e-007 -1.6806e-007 -3.9809e-008
-5.0703e-006 -5.9907e-006 1.1026e-006 -7.2514e-006 -1.0907e-005 -4.8412e-006 -1.5031e-005 -4.5028e-005 -1.3463e-006 1.3018e-005 -8.6865e-006 8.4541e-006 -7.1586e-006 -1.3845e-005 -1.8976e-005 -1.6415e-005 -8.6845e-006 -6.1634e-006 -5.5043e-006 -2.5965e-006 -1.4547e-006 -5.111e-006 -1.2492e-005 -1.8147e-005 -2.1951e-005 -1.6678e-005 -1.6813e-006 5.0198e-006 -3.2793e-006 -9.754e-006 -9.76e-006 -3.7606e-006 1.6984e-008 -7.5651e-006 -4.1739e-006 1.6744e-006 -5.9228e-006 -4.839e-006 -6.159e-006 -9.2586e-006 -4.1417e-006 -1.8324e-006 -3.9654e-006 -1.2785e-005 -7.1966e-006 -3.4748e-006 -5.5444e-006 -5.6046e-006 -8.6588e-006 -2.4587e-006 -2.579e-006 -5.345e-006 -5.4076e-006 -5.3521e-006 -4.1974e-006 -5.0264e-006 -4.9845e-006 -3.4245e-006 -6.2076e-006 -8.6326e-006 -4.8665e-006 -4.6012e-006 -2.5998e-006 -5.3595e-006 -8.2623e-006 -7.7056e-006 -3.7068e-006 -7.4231e-006 -1.0103e-005 -4.572e-006 -6.383e-006 -7.6877e-006
-0.00012225 1.7854e-006 -7.8234e-005 -3.0473e-005 5.3926e-005 -3.6547e-005 -2.5857e-005 -7.1236e-006 -1.0819e-005 -9.5865e-005 4.8508e-005 -7.744e-005 2.8676e-005 -7.616e-005 3.2277e-006 3.6894e-005 2.6118e-005 3.0906e-005 2.4602e-005 2.583e-005 3.418e-005 4.1717e-005 3.1853e-005 2.7809e-005 -1.6615e-005 -6.7257e-005 -9.8697e-005 -5.09e-005 1.4829e-006 4.7759e-006 -3.2266e-005 -4.5443e-005 -2.6486e-005 -9.6596e-006 -2.5667e-005 -3.2616e-005 -2.6899e-005 -3.2602e-005 -2.464e-005 -2.1072e-005 -2.3613e-005 -2.5773e-005 -1.3834e-005 -3.8652e-005 -4.8484e-005 -4.5671e-005 -2.5106e-005 -3.2418e-005 -2.4323e-005 -4.3965e-005 -2.1192e-005 -2.6802e-005 -1.7646e-005 -1.4185e-005 -1.4003e-005 -2.6609e-005 -2.9037e-005 -3.0817e-005 -1.704e-005 -2.2124e-005 -1.3868e-005 -1.1925e-005 -3.3691e-005 -2.6859e-005 -3.0398e-005 -2.9921e-005 -3.5993e-005 -3.1057e-005 -3.059e-005 -3.6982e-005 -2.3833e-005 -1.7256e-005
0.00025162 -0.00022358 -4.4581e-005 0.00014116 -0.00013865 -6.7615e-005 -0.00021327 0.00018878 -9.0352e-005 -0.00011086 -5.2518e-005 -0.00017578 4.1191e-005 -1.2878e-005 -4.3226e-005 -2.7991e-005 -0.00012434 -9.7628e-005 -0.00010686 -0.00014192 -0.0001128 -0.00010263 -0.00013801 -8.0381e-005 2.0782e-005 6.4445e-005 -2.5374e-005 -0.00019568 -0.00021605 -8.2349e-005 -7.3048e-006 -7.7797e-005 -7.7822e-005 -4.8912e-005 -4.9806e-005 -0.0001217 -4.9952e-005 -6.3564e-005 -0.00012462 -7.4979e-005 -0.00010807 -8.4792e-005 -9.3495e-005 -7.369e-005 -8.8071e-005 -9.7632e-005 -8.4445e-005 -8.7297e-005 -4.9782e-005 -7.561e-005 -3.7102e-005 -7.8817e-005 -4.69e-005 -5.3605e-005 -8.9693e-005 -8.6702e-005 -8.6318e-005 -6.1268e-005 -6.1716e-005 -8.7438e-006 -7.7321e-005 -7.7618e-005 -0.00011806 -9.9011e-005 -7.9891e-005 -0.00011476 -9.8186e-005 -5.0186e-005 -7.0709e-005 -0.00010919 -3.9211e-005 -3.6736e-005
-0.00019775 -0.00013336 0.00018889 -0.00052127 -0.00045003 -0.00017199 -0.00067936 -0.00095892 -0.00043192 -6.3408e-005 -0.00059626 -0.00020035 -5.029e-005 -0.00019638 -0.00019791 -0.00020108 -0.00028986 -0.00024299 -0.00032558 -0.00024051 -0.00026694 -0.00030996 -0.0003721 -0.0003251 -0.00034024 -0.00022406 1.9107e-005 5.7337e-005 -9.8148e-005 -0.00046803 -0.00028705 -5.4544e-006 -7.5833e-005 -0.00021667 -0.0001521 -0.00014693 -0.00028129 -0.00014368 -5.4919e-005 -0.00018176 -9.7082e-005 -0.0001698 -0.00014081 -0.00025887 -8.7541e-005 -0.00018146 -0.0002028 -0.00023035 -0.00017294 -0.00010718 -0.00020401 -0.00024326 -0.00019592 -0.00014635 -0.00034281 -0.00021195 -0.00026498 -0.00018883 -0.00020121 -0.00018144 -0.00017963 -0.00013823 -0.00017567 -0.00017214 -0.00020906 -0.00019374 -0.00010995 -0.000173 -0.00025508 -0.00011188 -7.685e-005 -0.00030836
-0.0012337 0.00063258 -0.00078263 -0.000566 0.00022476 -0.00041171 -0.00041013 -0.0002201 -0.00027355 7.9505e-005 -0.00025762 -0.00041803 -0.00036719 -0.00011163 -0.00010377 -0.00039993 -0.0001201 3.0412e-006 -2.3343e-005 -6.2262e-005 5.523e-005 4.4686e-005 -0.00016149 -0.00035182 -0.00045939 -0.00054435 -0.00036251 -0.00016483 -7.8564e-005 -0.00015068 -0.00050771 -0.00055554 -0.00022009 -0.0002981 -0.00044682 -0.00030708 -0.00025536 -0.00047175 -0.00027811 -0.00024067 -0.00021253 -0.00021904 -0.00044527 -0.0002765 -0.0002396 -0.00042996 -0.00037323 -0.00034612 -0.00036832 -0.00051086 -0.00033875 -0.00042063 -0.00032878 -0.00029646 -0.0001918 -0.00019964 -7.036e-005 -0.00016879 -0.00032708 -0.00030334 -0.00032058 -0.00029089 -0.00038182 -0.00035475 -0.00033801 -0.00034187 -0.00019719 -0.00028713 -0.00032794 -1.622e-005 -0.0005576 -0.00045293
0.0023511 -0.0013317 -0.00070102 0.00029964 -0.0002396 -0.0011403 0.00090385 0.0016445 -0.00020283 0.00013262 0.00027239 3.2089e-005 -0.00077715 -0.00027471 -8.6985e-005 -0.00040143 -0.00011526 -0.00032042 -0.00061263 -0.00059937 -0.00060922 -0.00046838 -0.00030805 -0.00015509 -0.00018797 -0.00038379 -0.00064433 -0.00095262 -0.00075749 -0.00013795 -0.00011658 -0.00079044 -0.00081523 -0.00052796 -0.00036595 -0.00049445 -0.00020903 -0.00048845 -0.00064012 -0.00024422 -0.00036701 -0.00087354 -0.0005605 -0.00045418 -0.00038232 -0.00037535 -0.00056994 -0.00069987 -0.00065984 -0.00043333 -0.0005358 -0.00027909 -0.00017292 -0.00046095 -0.00039433 -0.00031 -0.00051948 -0.00042345 -0.00021977 -0.00043779 -0.00065286 -0.00035779 -0.00082764 -0.00066056 -0.0005076 -0.00060873 -0.00065725 -0.00025346 -0.0004419 -0.00087463 -0.0007512 0.00025718
0.00071189 -0.0014727 -1.8262e-005 -0.00069158 -0.0017331 -0.0012407 0.0008269 -0.00051431 -0.00074498 -0.00076531 -0.0011632 -0.0007485 -0.00039981 0.00012949 -0.00079316 -0.00089942 -0.001583 -0.0018143 -0.0015154 -0.001626 -0.0013967 -0.0014301 -0.0016123 -0.0012118 -0.00097147 -0.00044494 -0.00029139 -0.00043675 -0.00084245 -0.00095728 -0.00060328 -0.00024154 -0.0010658 -0.0011404 -0.0003628 -0.00089165 -0.0007042 -0.00050955 -0.00053858 -0.0011934 -0.00070555 -0.00027997 -0.00087623 -0.0009786 -0.00078547 -0.00090969 -0.0011792 -0.00063009 -0.00056007 -0.00095985 -0.00047748 -0.00048259 -0.00049956 -0.00088905 -0.00046059 -0.00064528 -0.0005667 -0.00077941 -0.0010105 -0.00063611 -0.00064164 -0.00062894 -0.00060363 -0.0011379 -0.0011639 -0.00080368 -0.00097445 -0.00085097 -0.0013803 -0.0010844 0.00031443 -0.0010039
-0.003163 0.00051562 -0.0011892 -0.0021391 -0.00093292 0.0012386 -0.0029308 -0.00097707 -0.00043238 -0.0016421 -0.00033708 -0.00059308 -0.0018926 -0.0014098 -0.0019184 -0.0011549 -0.00093305 -0.0011553 -0.00068467 -0.00072645 -0.00031234 -0.00059176 -0.00089105 -0.00091261 -0.0013249 -0.0016288 -0.0010218 -0.0004122 -0.00053794 -0.0015212 -0.0015213 -0.0010746 -0.00056921 -0.00097724 -0.0010502 -0.00096744 -0.00091959 -0.00070449 -0.00073708 -0.00050951 -0.0007474 -0.00092527 -0.00052064 -0.0015745 -0.0012258 -0.0011547 -0.0010026 -0.00092073 -0.00071477 -0.00061155 -0.00080627 -0.00077136 -0.00073575 -0.0005198 -0.0011346 -0.00074873 -0.00051459 -0.0013643 -0.0007502 -0.0012321 -0.00080773 -0.00062154 -0.0007472 -0.00085972 -0.0011303 -0.0012509 -0.00072666 -0.0011639 -0.0013415 0.00016811 -0.0019225 -0.0017244
-0.0013435 -0.00092537 -0.0016757 -0.00087876 -0.00013257 -0.0020165 -0.00082089 0.00098841 -0.0015347 -0.00056631 -0.0028989 -0.0017297 -0.0021522 -0.0022861 2.0222e-006 -0.0012572 -0.00039731 -0.00039921 -0.00055627 -0.00040641 -0.00021254 -3.3167e-005 -0.0001654 1.2499e-005 -0.00042376 -0.00066031 -0.0014757 -0.0014094 -0.0010734 -0.00070592 -0.00088137 -0.0012723 -0.0013018 -0.0012321 -0.0014561 -0.0015329 -0.0007513 -0.0014702 -0.0011551 -0.0014252 -0.001171 -0.0010717 -0.0012614 -0.0014118 -0.0011914 -0.00080235 -0.0010251 -0.00072279 -0.0010985 -0.0010488 -0.0010487 -0.0011332 -0.00085459 -0.0011077 -0.00086525 -0.00063575 -0.00096969 -0.0007364 -0.001369 -0.00092274 -0.0013442 -0.00081411 -0.00094657 -0.0011261 -0.0010975 -0.00070802 -0.0018015 -0.00097733 -0.00026095 -0.0013704 -0.0012598 0.00013186
